liberal_ordinary_votes, liberal_swing, state, liberal_percent, division_id, division_name, polling_place_id
168,-10.78,"NSW",25.49,"149","Sydney","2869"
777,-14.58,"NSW",65.9,"152","Wentworth","2870"
473,-7.24,"NSW",24.76,"149","Sydney","2871"
249,-20.7,"NSW",35.72,"152","Wentworth","2874"
341,-4.95,"NSW",29.52,"149","Sydney","2876"
309,-21.23,"NSW",26.14,"152","Wentworth","2877"
747,-11.05,"NSW",45.27,"152","Wentworth","2878"
318,0.03,"NSW",24.63,"149","Sydney","2879"
1300,-13.33,"NSW",56.11,"152","Wentworth","2880"
804,-13.32,"NSW",63.31,"152","Wentworth","2881"
264,-18.26,"NSW",27.39,"152","Wentworth","2882"
158,-4.31,"NSW",21.15,"149","Sydney","2887"
377,-7.56,"NSW",20.3,"149","Sydney","2888"
548,-12.87,"NSW",73.46,"152","Wentworth","2889"
527,-13.6,"NSW",56.61,"152","Wentworth","2890"
639,-16.08,"NSW",37.3,"152","Wentworth","2891"
721,-20.52,"NSW",46.28,"152","Wentworth","2892"
410,-3.91,"NSW",22.2,"131","Macarthur","2900"
309,-4.44,"NSW",25.69,"131","Macarthur","2901"
719,-8.31,"NSW",25.64,"131","Macarthur","2902"
292,-7.74,"NSW",22.69,"131","Macarthur","2903"
201,-7.99,"NSW",15.75,"131","Macarthur","2904"
393,-9.85,"NSW",23.25,"131","Macarthur","2905"
166,-8.78,"NSW",21.5,"131","Macarthur","2906"
738,-2.94,"NSW",32.79,"153","Werriwa","2907"
78,-6.69,"NSW",10.24,"131","Macarthur","2909"
186,-1.89,"NSW",19.23,"153","Werriwa","2911"
550,-6.67,"NSW",29.02,"131","Macarthur","2912"
428,-3.15,"NSW",29.66,"153","Werriwa","2913"
482,-3.3,"NSW",33.61,"153","Werriwa","2914"
53,-1.24,"NSW",18.09,"153","Werriwa","2915"
690,-1.6,"NSW",32.32,"153","Werriwa","2916"
491,-3.45,"NSW",25.35,"131","Macarthur","2918"
239,-8.01,"NSW",28.59,"131","Macarthur","2919"
174,-3.39,"NSW",56.13,"153","Werriwa","2920"
314,-4.92,"NSW",23.5,"131","Macarthur","2922"
335,-8.47,"NSW",26.09,"131","Macarthur","2923"
365,-9.03,"NSW",26.47,"153","Werriwa","2924"
483,-3.89,"NSW",28.38,"153","Werriwa","2925"
402,-7.14,"NSW",20.8,"131","Macarthur","2926"
772,-3.73,"NSW",33.98,"153","Werriwa","2928"
580,-12.43,"NSW",27.33,"131","Macarthur","2929"
649,-3.71,"NSW",23.99,"131","Macarthur","2930"
630,-8.18,"NSW",29.25,"131","Macarthur","2931"
370,-7.59,"NSW",26.49,"131","Macarthur","2932"
504,-4.91,"NSW",25.62,"131","Macarthur","2933"
215,-6.48,"NSW",18.11,"131","Macarthur","2934"
262,-9.48,"NSW",20.37,"131","Macarthur","2935"
129,-12.74,"NSW",38.39,"131","Macarthur","2936"
449,-9.31,"NSW",25.88,"131","Macarthur","2938"
880,-1.68,"VIC",43.89,"197","Aston","2942"
607,1.89,"VIC",48.64,"197","Aston","2945"
357,-1.55,"VIC",49.45,"197","Aston","2947"
692,4.18,"VIC",44.79,"197","Aston","2948"
587,-3.97,"VIC",49.62,"209","Deakin","2949"
604,3.77,"VIC",45.28,"197","Aston","2950"
792,3.46,"VIC",47.62,"197","Aston","2951"
756,-3.64,"VIC",57.53,"197","Aston","2952"
474,-6.89,"VIC",40.58,"209","Deakin","2953"
458,-3.92,"VIC",45.8,"209","Deakin","2954"
819,6.55,"VIC",53.11,"197","Aston","2956"
439,2.68,"VIC",52.01,"197","Aston","2957"
1163,3.28,"VIC",57.95,"197","Aston","2958"
1327,5.04,"VIC",64.11,"197","Aston","2959"
736,-6.36,"VIC",47.27,"209","Deakin","2960"
1065,5.59,"VIC",51.13,"197","Aston","2961"
785,-3.2,"VIC",41.76,"209","Deakin","2962"
851,1.4,"VIC",53.93,"197","Aston","2963"
500,7.83,"VIC",57.08,"197","Aston","2964"
1085,6.33,"VIC",53.29,"197","Aston","2965"
632,3.79,"VIC",53.15,"197","Aston","2966"
691,2.23,"VIC",50.55,"197","Aston","2969"
643,-1.53,"VIC",51.61,"197","Aston","2970"
900,-0.31,"VIC",55.32,"197","Aston","2971"
1056,3.64,"VIC",56.93,"197","Aston","2973"
617,0.51,"VIC",54.03,"197","Aston","2974"
272,-6.87,"VIC",33.87,"198","Ballarat","2977"
795,-6.3,"VIC",34.19,"198","Ballarat","2978"
570,-1.75,"VIC",40.37,"233","Wannon","2979"
465,-3.35,"VIC",47.89,"233","Wannon","2982"
299,-2.92,"VIC",23.3,"198","Ballarat","2986"
405,-5.61,"VIC",28.44,"198","Ballarat","2990"
556,-11.19,"VIC",32.92,"198","Ballarat","2991"
211,-3.06,"VIC",23.19,"198","Ballarat","2993"
495,-3.1,"VIC",45.5,"233","Wannon","2996"
304,-7.39,"VIC",24.38,"198","Ballarat","2998"
369,-8.51,"VIC",27.37,"198","Ballarat","3002"
271,2.07,"VIC",59.69,"198","Ballarat","3004"
549,-4.69,"VIC",29.82,"198","Ballarat","3005"
108,-7.56,"VIC",38.99,"198","Ballarat","3006"
243,-6.3,"VIC",20.13,"198","Ballarat","3007"
85,-2.66,"VIC",44.27,"233","Wannon","3008"
193,-3.16,"VIC",36.55,"233","Wannon","3009"
213,-3.37,"VIC",26.69,"198","Ballarat","3012"
290,-4.81,"VIC",25.2,"198","Ballarat","3014"
145,-1.13,"VIC",32.73,"198","Ballarat","3015"
263,-5.31,"VIC",24.53,"198","Ballarat","3018"
100,-3.72,"VIC",35.21,"233","Wannon","3019"
182,2.47,"VIC",65.47,"233","Wannon","3020"
62,-0.05,"VIC",52.1,"233","Wannon","3022"
267,1.92,"VIC",36.53,"233","Wannon","3027"
289,3.79,"VIC",71.18,"233","Wannon","3029"
172,-4.58,"VIC",48.59,"198","Ballarat","3032"
129,2.81,"VIC",37.94,"233","Wannon","3034"
199,-6.55,"VIC",59.94,"233","Wannon","3035"
123,-5.45,"VIC",26.45,"198","Ballarat","3037"
402,-4.9,"VIC",33.0,"198","Ballarat","3040"
426,-6.22,"VIC",29.5,"198","Ballarat","3042"
198,-2.19,"VIC",20.84,"198","Ballarat","3043"
117,-4.65,"VIC",48.15,"233","Wannon","3045"
182,3.75,"VIC",35.0,"233","Wannon","3046"
236,-3.75,"VIC",26.46,"198","Ballarat","3048"
249,-1.68,"VIC",43.15,"198","Ballarat","3049"
269,-6.19,"VIC",21.59,"198","Ballarat","3054"
90,-8.87,"VIC",52.63,"233","Wannon","3056"
249,-0.32,"VIC",41.5,"233","Wannon","3057"
343,-4.39,"VIC",22.06,"198","Ballarat","3059"
210,-5.42,"VIC",52.37,"233","Wannon","3060"
247,0.28,"VIC",32.93,"233","Wannon","3063"
106,-13.85,"VIC",20.74,"198","Ballarat","3064"
250,-7.06,"VIC",23.41,"198","Ballarat","3068"
379,-6.86,"VIC",31.12,"198","Ballarat","3072"
126,-3.73,"VIC",29.23,"198","Ballarat","3073"
353,-6.04,"VIC",25.56,"198","Ballarat","3074"
78,-1.35,"VIC",12.52,"198","Ballarat","3075"
152,-0.4,"VIC",60.8,"233","Wannon","3078"
246,-2.39,"VIC",17.93,"320","Cooper","3085"
225,-5.7,"VIC",18.81,"320","Cooper","3086"
297,4.81,"VIC",20.92,"320","Cooper","3087"
153,-1.47,"VIC",20.87,"320","Cooper","3088"
342,-2.24,"VIC",16.18,"320","Cooper","3091"
265,1.26,"VIC",22.88,"320","Cooper","3095"
123,-2.79,"VIC",10.06,"320","Cooper","3096"
188,0.75,"VIC",13.88,"320","Cooper","3097"
301,-2.75,"VIC",10.79,"320","Cooper","3098"
46,-4.87,"VIC",6.25,"320","Cooper","3099"
210,3.12,"VIC",22.22,"320","Cooper","3101"
242,-0.1,"VIC",19.58,"320","Cooper","3102"
157,-0.3,"VIC",13.26,"320","Cooper","3104"
182,-2.1,"VIC",12.72,"320","Cooper","3105"
398,0.47,"VIC",19.96,"320","Cooper","3107"
187,-1.27,"VIC",16.33,"320","Cooper","3108"
273,0.69,"VIC",21.48,"320","Cooper","3109"
222,0.04,"VIC",27.24,"320","Cooper","3110"
380,-0.25,"VIC",19.29,"320","Cooper","3111"
170,-2.73,"VIC",15.83,"320","Cooper","3112"
173,-2.26,"VIC",23.38,"320","Cooper","3113"
548,5.35,"VIC",30.13,"320","Cooper","3115"
362,0.35,"VIC",19.1,"320","Cooper","3117"
320,-0.38,"VIC",15.5,"320","Cooper","3118"
122,-2.21,"VIC",11.35,"320","Cooper","3119"
300,-19.48,"VIC",36.23,"224","Mallee","3125"
37,-28.73,"VIC",22.56,"224","Mallee","3126"
343,-9.03,"VIC",21.67,"200","Bendigo","3129"
496,-2.02,"VIC",30.21,"200","Bendigo","3132"
138,-9.76,"VIC",33.41,"200","Bendigo","3134"
46,-21.97,"VIC",26.59,"224","Mallee","3136"
94,3.63,"VIC",32.64,"224","Mallee","3137"
137,-7.09,"VIC",21.17,"200","Bendigo","3139"
187,-1.57,"VIC",33.57,"200","Bendigo","3142"
124,21.68,"VIC",21.68,"224","Mallee","3143"
334,-7.14,"VIC",20.5,"200","Bendigo","3144"
43,37.72,"VIC",37.72,"224","Mallee","3145"
139,18.61,"VIC",18.61,"224","Mallee","3147"
149,-14.95,"VIC",27.04,"224","Mallee","3148"
256,-3.41,"VIC",26.98,"200","Bendigo","3149"
442,-9.64,"VIC",27.56,"200","Bendigo","3151"
22,23.16,"VIC",23.16,"224","Mallee","3153"
423,-5.41,"VIC",27.34,"200","Bendigo","3154"
120,-2.57,"VIC",37.85,"200","Bendigo","3156"
140,54.47,"VIC",54.47,"233","Wannon","3158"
129,38.17,"VIC",38.17,"233","Wannon","3159"
352,-13.15,"VIC",29.02,"200","Bendigo","3160"
135,-10.14,"VIC",23.36,"224","Mallee","3161"
307,0.81,"VIC",22.67,"200","Bendigo","3164"
401,-4.45,"VIC",26.35,"200","Bendigo","3165"
350,-10.08,"VIC",31.14,"200","Bendigo","3166"
65,-19.31,"VIC",38.69,"224","Mallee","3169"
100,0.69,"VIC",56.82,"233","Wannon","3171"
194,-12.19,"VIC",31.96,"200","Bendigo","3173"
87,-3.19,"VIC",20.47,"200","Bendigo","3174"
545,-8.42,"VIC",37.2,"200","Bendigo","3175"
206,-5.16,"VIC",33.61,"200","Bendigo","3177"
295,-17.44,"VIC",25.0,"224","Mallee","3178"
135,-18.56,"VIC",24.15,"224","Mallee","3179"
70,-15.64,"VIC",37.63,"224","Mallee","3180"
46,-20.29,"VIC",21.7,"224","Mallee","3184"
196,-11.0,"VIC",24.5,"200","Bendigo","3187"
99,-4.51,"VIC",34.98,"200","Bendigo","3188"
95,-6.61,"VIC",20.08,"200","Bendigo","3191"
329,24.46,"VIC",24.46,"224","Mallee","3192"
201,-1.59,"VIC",35.89,"200","Bendigo","3195"
303,-8.11,"VIC",31.24,"200","Bendigo","3198"
619,45.31,"VIC",45.31,"233","Wannon","3199"
469,45.89,"VIC",45.89,"233","Wannon","3202"
363,-9.21,"VIC",38.58,"200","Bendigo","3203"
72,-24.55,"VIC",17.48,"224","Mallee","3205"
35,-18.53,"VIC",21.34,"224","Mallee","3206"
78,-8.25,"VIC",47.85,"233","Wannon","3209"
123,-14.3,"VIC",20.4,"224","Mallee","3210"
122,-11.69,"VIC",23.15,"200","Bendigo","3211"
226,-10.18,"VIC",27.0,"200","Bendigo","3212"
58,-8.08,"VIC",25.11,"200","Bendigo","3213"
743,-2.22,"VIC",42.1,"217","Hotham","3220"
926,-0.24,"VIC",47.39,"217","Hotham","3221"
263,4.87,"VIC",39.02,"217","Hotham","3222"
292,-1.1,"VIC",28.29,"217","Hotham","3223"
354,-2.05,"VIC",28.55,"217","Hotham","3225"
896,2.44,"VIC",43.64,"217","Hotham","3227"
481,-4.93,"VIC",41.36,"205","Chisholm","3228"
398,0.49,"VIC",47.78,"205","Chisholm","3230"
797,0.07,"VIC",57.84,"217","Hotham","3233"
1084,-5.53,"VIC",50.54,"205","Chisholm","3235"
380,-3.77,"VIC",33.93,"217","Hotham","3237"
667,-0.57,"VIC",35.94,"217","Hotham","3238"
611,-1.78,"VIC",34.48,"217","Hotham","3239"
479,-1.76,"VIC",38.66,"217","Hotham","3241"
577,-6.66,"VIC",43.58,"205","Chisholm","3242"
568,-2.19,"VIC",45.59,"217","Hotham","3243"
795,-7.18,"VIC",51.22,"217","Hotham","3246"
902,-1.16,"VIC",55.17,"217","Hotham","3247"
210,-0.15,"VIC",46.67,"208","Corio","3250"
231,-4.94,"VIC",39.09,"200","Bendigo","3251"
596,-3.52,"VIC",29.7,"198","Ballarat","3252"
501,5.52,"VIC",31.02,"198","Ballarat","3253"
139,-0.29,"VIC",12.24,"203","Calwell","3258"
64,-1.76,"VIC",21.77,"198","Ballarat","3259"
164,0.09,"VIC",46.59,"226","McEwen","3260"
143,5.97,"VIC",44.97,"226","McEwen","3263"
174,-9.5,"VIC",19.98,"200","Bendigo","3265"
85,-28.98,"VIC",22.19,"224","Mallee","3266"
165,-9.14,"VIC",17.72,"200","Bendigo","3267"
147,-9.8,"VIC",13.55,"200","Bendigo","3268"
77,-6.54,"VIC",16.04,"200","Bendigo","3269"
158,-0.48,"VIC",13.63,"203","Calwell","3273"
291,-1.78,"VIC",20.82,"203","Calwell","3275"
901,-0.98,"VIC",29.93,"198","Ballarat","3276"
321,-6.67,"VIC",23.9,"198","Ballarat","3277"
74,-5.98,"VIC",31.62,"198","Ballarat","3278"
115,-3.11,"VIC",37.7,"198","Ballarat","3280"
96,-7.57,"VIC",31.89,"200","Bendigo","3281"
162,-9.72,"VIC",34.39,"200","Bendigo","3282"
813,-3.27,"VIC",39.6,"226","McEwen","3284"
154,-2.14,"VIC",26.24,"198","Ballarat","3286"
247,7.21,"VIC",36.38,"198","Ballarat","3287"
1008,2.44,"VIC",37.97,"203","Calwell","3288"
43,-11.3,"VIC",14.58,"200","Bendigo","3289"
161,-9.59,"VIC",26.39,"200","Bendigo","3290"
465,-5.02,"VIC",32.14,"200","Bendigo","3292"
182,-4.47,"VIC",25.0,"198","Ballarat","3293"
478,-13.44,"VIC",28.67,"200","Bendigo","3298"
410,0.33,"VIC",36.9,"226","McEwen","3299"
287,-10.7,"VIC",33.53,"226","McEwen","3302"
280,-7.44,"VIC",28.78,"200","Bendigo","3304"
170,-9.31,"VIC",27.2,"200","Bendigo","3305"
205,-9.4,"VIC",37.82,"200","Bendigo","3306"
99,-2.52,"VIC",9.77,"203","Calwell","3307"
168,-1.03,"VIC",38.62,"207","Corangamite","3308"
105,10.04,"VIC",31.82,"198","Ballarat","3312"
233,-11.85,"VIC",40.88,"226","McEwen","3313"
136,-1.94,"VIC",31.55,"198","Ballarat","3316"
488,-1.28,"VIC",41.82,"226","McEwen","3317"
153,-10.12,"VIC",38.73,"200","Bendigo","3318"
155,-9.51,"VIC",26.14,"200","Bendigo","3319"
null,null,"VIC",null,"324","Nicholls","3320"
99,-4.43,"VIC",42.86,"200","Bendigo","3321"
552,-3.75,"VIC",34.52,"226","McEwen","3322"
622,-7.06,"VIC",32.74,"226","McEwen","3323"
696,-8.4,"VIC",39.86,"200","Bendigo","3326"
434,-2.74,"VIC",34.97,"226","McEwen","3327"
303,-4.72,"VIC",30.12,"226","McEwen","3329"
602,-6.54,"VIC",30.51,"226","McEwen","3330"
75,-9.69,"VIC",22.46,"200","Bendigo","3332"
null,null,"VIC",null,"324","Nicholls","3333"
177,-7.04,"VIC",40.6,"309","Gorton","3334"
242,-6.99,"VIC",30.36,"198","Ballarat","3335"
165,-14.92,"VIC",36.83,"200","Bendigo","3336"
274,-4.88,"VIC",39.65,"198","Ballarat","3337"
101,-8.06,"VIC",16.97,"200","Bendigo","3338"
543,-8.25,"VIC",29.15,"200","Bendigo","3339"
54,4.05,"VIC",30.51,"198","Ballarat","3340"
93,-2.01,"VIC",15.27,"321","Fraser","3345"
293,-3.39,"VIC",21.96,"321","Fraser","3346"
147,1.22,"VIC",18.15,"321","Fraser","3347"
393,-1.14,"VIC",28.48,"225","Maribyrnong","3348"
263,-0.73,"VIC",19.97,"321","Fraser","3350"
293,-3.89,"VIC",27.98,"309","Gorton","3352"
137,-0.05,"VIC",17.98,"321","Fraser","3354"
392,5.31,"VIC",31.14,"321","Fraser","3355"
957,3.41,"VIC",49.59,"321","Fraser","3356"
464,2.56,"VIC",32.29,"321","Fraser","3357"
563,3.65,"VIC",36.42,"225","Maribyrnong","3358"
196,0.28,"VIC",18.03,"321","Fraser","3359"
181,1.31,"VIC",17.45,"321","Fraser","3361"
147,-3.01,"VIC",15.22,"321","Fraser","3362"
98,-2.14,"VIC",15.43,"321","Fraser","3363"
184,-0.41,"VIC",17.97,"321","Fraser","3364"
183,1.86,"VIC",17.82,"321","Fraser","3365"
263,-3.43,"VIC",19.13,"321","Fraser","3367"
521,-8.04,"VIC",43.56,"204","Casey","3372"
1187,-1.26,"VIC",52.52,"204","Casey","3373"
432,-1.35,"VIC",50.23,"204","Casey","3375"
545,-0.63,"VIC",45.84,"209","Deakin","3376"
22,1.48,"VIC",55.0,"229","Menzies","3377"
364,-4.69,"VIC",44.61,"209","Deakin","3378"
499,-4.35,"VIC",43.93,"209","Deakin","3379"
863,-0.64,"VIC",40.2,"220","Jagajaga","3380"
499,-1.78,"VIC",39.92,"220","Jagajaga","3381"
122,-2.44,"VIC",56.22,"204","Casey","3382"
502,-0.14,"VIC",61.0,"229","Menzies","3383"
214,1.44,"VIC",61.49,"204","Casey","3384"
495,-5.91,"VIC",29.84,"226","McEwen","3385"
858,-6.69,"VIC",47.46,"209","Deakin","3386"
312,-4.68,"VIC",53.42,"229","Menzies","3387"
552,-5.48,"VIC",44.91,"204","Casey","3389"
630,-4.68,"VIC",46.88,"204","Casey","3391"
475,-1.9,"VIC",42.56,"204","Casey","3392"
518,-5.08,"VIC",44.81,"209","Deakin","3394"
294,-4.16,"VIC",41.12,"226","McEwen","3395"
816,-1.14,"VIC",57.3,"229","Menzies","3396"
288,-3.94,"VIC",36.83,"209","Deakin","3398"
386,-2.41,"VIC",45.15,"209","Deakin","3399"
453,-4.84,"VIC",42.46,"209","Deakin","3400"
176,0.89,"VIC",54.66,"229","Menzies","3401"
767,-1.29,"VIC",50.53,"204","Casey","3402"
188,-2.3,"VIC",27.21,"226","McEwen","3403"
589,1.02,"VIC",47.31,"229","Menzies","3404"
759,-1.24,"VIC",42.38,"229","Menzies","3405"
333,-4.27,"VIC",34.12,"229","Menzies","3406"
719,4.29,"VIC",62.31,"229","Menzies","3409"
615,-4.76,"VIC",52.79,"204","Casey","3410"
437,-3.01,"VIC",48.18,"226","McEwen","3411"
1012,-4.83,"VIC",42.97,"215","Higgins","3416"
777,-7.62,"VIC",36.5,"205","Chisholm","3417"
858,-6.5,"VIC",40.97,"205","Chisholm","3420"
368,-5.18,"VIC",33.89,"205","Chisholm","3421"
343,-6.79,"VIC",35.73,"205","Chisholm","3422"
458,-5.23,"VIC",36.12,"205","Chisholm","3424"
523,-5.66,"VIC",46.74,"215","Higgins","3425"
589,-8.15,"VIC",40.54,"205","Chisholm","3426"
543,-13.53,"VIC",45.9,"221","Kooyong","3427"
547,-11.76,"VIC",44.18,"205","Chisholm","3429"
828,-4.17,"VIC",43.24,"205","Chisholm","3430"
729,-10.49,"VIC",44.51,"221","Kooyong","3431"
949,-9.98,"VIC",51.21,"221","Kooyong","3432"
734,-5.59,"VIC",39.21,"205","Chisholm","3435"
140,-12.33,"VIC",33.18,"205","Chisholm","3436"
460,-10.3,"VIC",42.2,"221","Kooyong","3438"
593,-4.99,"VIC",42.85,"205","Chisholm","3439"
422,-9.19,"VIC",46.37,"221","Kooyong","3440"
272,-6.74,"VIC",35.1,"205","Chisholm","3441"
585,-7.13,"VIC",38.04,"205","Chisholm","3443"
268,-2.2,"VIC",39.24,"205","Chisholm","3444"
116,-8.95,"VIC",23.39,"207","Corangamite","3449"
326,-5.12,"VIC",35.94,"207","Corangamite","3451"
260,-3.88,"VIC",36.93,"207","Corangamite","3452"
935,-0.01,"VIC",38.51,"207","Corangamite","3454"
730,-5.98,"VIC",43.79,"207","Corangamite","3457"
149,-1.72,"VIC",60.08,"233","Wannon","3458"
750,-1.97,"VIC",39.96,"208","Corio","3460"
141,-12.04,"VIC",25.45,"207","Corangamite","3462"
715,-3.42,"VIC",34.02,"208","Corio","3464"
208,-4.84,"VIC",48.37,"207","Corangamite","3465"
343,3.97,"VIC",67.79,"207","Corangamite","3467"
1050,-0.03,"VIC",37.54,"207","Corangamite","3468"
582,-1.79,"VIC",49.62,"233","Wannon","3470"
310,-4.13,"VIC",45.79,"233","Wannon","3472"
110,12.32,"VIC",54.73,"207","Corangamite","3474"
195,-6.91,"VIC",51.86,"233","Wannon","3475"
96,8.4,"VIC",74.42,"233","Wannon","3476"
71,-4.46,"VIC",32.13,"207","Corangamite","3477"
724,-1.39,"VIC",42.74,"207","Corangamite","3478"
589,-2.5,"VIC",52.78,"233","Wannon","3479"
73,-2.55,"VIC",36.14,"207","Corangamite","3480"
85,-2.12,"VIC",54.14,"207","Corangamite","3481"
67,-2.94,"VIC",36.81,"207","Corangamite","3483"
711,-0.16,"VIC",36.15,"207","Corangamite","3487"
483,-1.17,"VIC",49.24,"208","Corio","3488"
411,0.53,"VIC",51.96,"207","Corangamite","3490"
129,2.08,"VIC",71.67,"233","Wannon","3492"
25,-11.62,"VIC",25.77,"207","Corangamite","3495"
1275,2.58,"VIC",40.84,"207","Corangamite","3496"
255,-0.43,"VIC",40.8,"207","Corangamite","3497"
245,0.25,"VIC",51.04,"207","Corangamite","3498"
368,-0.73,"VIC",51.61,"207","Corangamite","3503"
387,-3.69,"VIC",42.53,"207","Corangamite","3504"
290,-6.74,"VIC",29.47,"208","Corio","3506"
693,-1.59,"VIC",39.13,"207","Corangamite","3508"
432,-10.71,"VIC",46.45,"207","Corangamite","3510"
784,-0.45,"VIC",44.67,"207","Corangamite","3511"
153,-7.99,"VIC",42.86,"207","Corangamite","3512"
477,-1.99,"VIC",40.7,"207","Corangamite","3514"
341,-0.6,"VIC",39.51,"207","Corangamite","3517"
238,-11.3,"VIC",32.03,"207","Corangamite","3518"
396,-5.15,"VIC",47.94,"207","Corangamite","3519"
60,-5.71,"VIC",59.41,"233","Wannon","3520"
463,-2.91,"VIC",43.97,"207","Corangamite","3523"
114,-9.84,"VIC",39.72,"207","Corangamite","3524"
498,-1.44,"VIC",30.51,"208","Corio","3528"
536,-0.23,"VIC",32.04,"208","Corio","3530"
446,-5.59,"VIC",30.38,"208","Corio","3532"
1012,-5.18,"VIC",45.61,"208","Corio","3533"
296,1.16,"VIC",20.16,"208","Corio","3535"
222,-4.49,"VIC",13.17,"208","Corio","3536"
641,-3.18,"VIC",33.84,"208","Corio","3538"
425,-2.25,"VIC",32.39,"208","Corio","3539"
639,-0.74,"VIC",33.47,"208","Corio","3540"
317,-2.38,"VIC",29.11,"208","Corio","3541"
896,1.57,"VIC",36.5,"208","Corio","3543"
636,-2.4,"VIC",31.75,"208","Corio","3544"
569,1.23,"VIC",34.57,"208","Corio","3545"
351,-5.03,"VIC",21.91,"208","Corio","3546"
429,-2.12,"VIC",26.8,"208","Corio","3547"
603,1.6,"VIC",25.67,"208","Corio","3548"
193,-3.51,"VIC",14.79,"208","Corio","3549"
558,-0.92,"VIC",29.17,"208","Corio","3550"
743,-4.51,"VIC",41.69,"208","Corio","3552"
490,-0.12,"VIC",23.77,"208","Corio","3554"
497,-7.37,"VIC",40.15,"209","Deakin","3558"
382,-13.68,"VIC",38.86,"205","Chisholm","3559"
425,-13.29,"VIC",34.69,"205","Chisholm","3560"
563,-4.08,"VIC",40.07,"205","Chisholm","3561"
616,-1.92,"VIC",37.79,"205","Chisholm","3562"
476,-2.17,"VIC",46.58,"205","Chisholm","3563"
880,-1.13,"VIC",52.73,"209","Deakin","3564"
475,-5.95,"VIC",42.72,"205","Chisholm","3565"
645,-8.11,"VIC",38.95,"205","Chisholm","3566"
765,-1.87,"VIC",45.43,"205","Chisholm","3567"
374,-6.23,"VIC",38.44,"209","Deakin","3568"
559,-4.62,"VIC",49.34,"205","Chisholm","3569"
522,-9.86,"VIC",34.23,"205","Chisholm","3570"
427,-4.12,"VIC",41.5,"209","Deakin","3572"
369,-1.21,"VIC",42.91,"205","Chisholm","3573"
692,-2.56,"VIC",40.78,"209","Deakin","3575"
670,-4.53,"VIC",38.8,"209","Deakin","3576"
645,-3.27,"VIC",42.55,"209","Deakin","3577"
550,-9.97,"VIC",38.76,"205","Chisholm","3578"
579,-1.52,"VIC",45.99,"205","Chisholm","3579"
541,-6.86,"VIC",40.62,"205","Chisholm","3580"
572,-9.3,"VIC",41.69,"209","Deakin","3581"
471,-4.39,"VIC",47.19,"209","Deakin","3583"
751,-2.37,"VIC",52.01,"209","Deakin","3584"
262,-0.8,"VIC",21.53,"210","Dunkley","3587"
657,-7.86,"VIC",47.61,"210","Dunkley","3588"
221,-0.61,"VIC",28.89,"210","Dunkley","3589"
798,-2.43,"VIC",45.47,"210","Dunkley","3590"
302,-7.98,"VIC",32.79,"210","Dunkley","3592"
591,-7.83,"VIC",45.81,"210","Dunkley","3593"
420,-2.58,"VIC",34.91,"210","Dunkley","3594"
457,-1.44,"VIC",33.65,"210","Dunkley","3596"
300,1.02,"VIC",32.05,"210","Dunkley","3598"
154,0.2,"VIC",26.06,"210","Dunkley","3599"
635,-3.65,"VIC",31.85,"210","Dunkley","3600"
330,-1.85,"VIC",27.64,"210","Dunkley","3601"
423,1.09,"VIC",28.85,"210","Dunkley","3602"
394,-0.19,"VIC",30.95,"210","Dunkley","3603"
561,-7.41,"VIC",50.54,"210","Dunkley","3604"
939,-8.98,"VIC",47.07,"211","Flinders","3605"
518,-6.49,"VIC",40.72,"211","Flinders","3606"
1006,-2.22,"VIC",56.61,"210","Dunkley","3607"
386,-7.98,"VIC",47.02,"210","Dunkley","3608"
359,-3.8,"VIC",33.65,"211","Flinders","3609"
416,-6.44,"VIC",38.91,"211","Flinders","3613"
136,-4.56,"VIC",41.59,"323","Monash","3614"
399,-0.39,"VIC",44.88,"211","Flinders","3615"
324,-8.91,"VIC",54.64,"323","Monash","3616"
210,-13.35,"VIC",31.91,"211","Flinders","3617"
444,-3.58,"VIC",50.0,"211","Flinders","3618"
236,-6.6,"VIC",40.48,"211","Flinders","3619"
286,-4.06,"VIC",38.86,"323","Monash","3622"
407,-4.2,"VIC",35.0,"323","Monash","3623"
914,-5.07,"VIC",51.52,"216","Holt","3624"
230,-5.78,"VIC",36.28,"211","Flinders","3625"
118,-12.22,"VIC",33.33,"323","Monash","3627"
461,-1.7,"VIC",55.81,"216","Holt","3628"
654,-7.9,"VIC",39.47,"211","Flinders","3629"
256,-16.21,"VIC",46.21,"211","Flinders","3631"
292,-6.91,"VIC",39.51,"323","Monash","3634"
477,-5.47,"VIC",36.58,"211","Flinders","3635"
99,-7.94,"VIC",38.98,"323","Monash","3636"
557,-10.96,"VIC",42.78,"323","Monash","3637"
414,-13.93,"VIC",45.49,"323","Monash","3639"
790,0.59,"VIC",40.31,"210","Dunkley","3640"
187,1.16,"VIC",53.13,"323","Monash","3641"
265,-12.51,"VIC",55.79,"211","Flinders","3645"
729,-14.04,"VIC",42.91,"211","Flinders","3646"
214,-11.0,"VIC",32.82,"323","Monash","3647"
297,-0.91,"VIC",45.62,"323","Monash","3648"
735,1.15,"VIC",51.76,"216","Holt","3649"
257,-4.64,"VIC",50.0,"323","Monash","3650"
181,-14.94,"VIC",61.77,"211","Flinders","3652"
333,-14.97,"VIC",37.12,"211","Flinders","3653"
170,-2.13,"VIC",48.43,"323","Monash","3654"
562,-2.42,"VIC",37.72,"211","Flinders","3656"
385,-9.15,"VIC",32.88,"211","Flinders","3657"
